imdb_url,title,year,runtime,genre,rating,votes,plot
https://www.imdb.com/title/tt5743300/,Anaagat,,,Thriller,,,"Suresh is an amateur artist who is married to Vidya, an outspoken and brash housewife. Together with their seven-year- old son Suvid, they seem to lead a normal life. This normality includes arguments regarding the household finances and the separate, independent lives the couple lead. Things start to take a serious turn when Suresh discovers that Vidya is hiding things from him. Suresh's best friend Jayant is of the belief that Vidya is untrustworthy and is most probably having an affair. When Vidya's ex is brutally murdered, Jayant firmly believes that Vidya is involved in this crime. Though Suresh is not convinced of this initially, events start to unfold that firmly lead him to believe that the mother of his son is trying to kill him."
https://www.imdb.com/title/tt10534512/,Heroz,2018,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8378014/,Hijo Aaja Bholi,1968,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8943108/,Maya's Bar,2012,,Drama,,,Add a Plot
https://www.imdb.com/title/tt0304145/,Haudey,2001,,,,,Add a Plot
https://www.imdb.com/title/tt0315486/,Dhansamphati,2002,,,,,Add a Plot
https://www.imdb.com/title/tt9469720/,Bikram Baral: Barai Kayari Bachaulaa,2018,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt8504976/,Maun,2013,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8754286/,Hasiya,2014,,Action,,,Add a Plot
https://www.imdb.com/title/tt5226054/,Khatte: The Choice of Freedom,2015,,Documentary,,,"This is a documentary film about long-term street children, living in Kathmandu and two protagonists ex street kid Sushil Babu Chetri and Lalit Shasi who run non-government organisation for children in need. Sushil wants to direct street theatre with street children as main protagonists, trying to show alternative ways how to help them and how to face this never ending problem. But his task turns out not to be as easy as it seems, facing more problems than he expected. Lalit Shasi, despite the fact that there are no street children in his orphanage, wants to safe three street kids from the street by giving them bed, food and safety in his organisation. But he faces the reality of the street and struggle to convince children to choose safety instead of freedom of the street."
https://www.imdb.com/title/tt8228040/,Maya Ta Maya Ho,2009,,Romance,,,Add a Plot
https://www.imdb.com/title/tt5973366/,Fitkiree,2014,,Crime,7.1,29,The life of loyal and hard-working police inspector is turned upside down when he faced a road construction case. Searching for the person behind the kidnapping of a businessman led him to the clue to the issue.
https://www.imdb.com/title/tt5093756/,Janma Janma,1994,,Romance,,,"""JANAM JANAM"" is a Love Story Social family Drama."
https://www.imdb.com/title/tt8979822/,Gorkha Rachhayak,2009,125 min,Action,,,Add a Plot
https://www.imdb.com/title/tt7066654/,April Rush: Tyo Hawa,2016,6 min,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt7034662/,Utkarsha: Drive Towards Drug Prevention,2015,10 min,"Documentary, Short",,,We have always seen a life after people get into drugs. How about sharing a positive notion with young people and motivate them with some words of influential people who stand tall today because they did not choose Drugs.
https://www.imdb.com/title/tt4852030/,Producer,2014,148 min,Comedy,,,Three friends struggle to make a cinema which brings lots of fluctuality in their daily life.
https://www.imdb.com/title/tt2144066/,Pokhara.com,2003,30 min,Musical,,,Travel based musical show.
https://www.imdb.com/title/tt7377352/,Sun Ko Pinjada,2017,,Short,,,Add a Plot
https://www.imdb.com/title/tt1507392/,Woman Rebel,2010,37 min,"Documentary, Short, Biography",7.4,23,40% of the rebel army over the course of a ten year revolution in Nepal were women. Woman Rebel follows the incredible story of one such woman (codename 'Silu') from the jungles all the way to the halls of Parliament.
https://www.imdb.com/title/tt5908564/,The Korean Dream,2013,27 min,"Documentary, Short, Drama",,,"""The Korean Dream"" is about a migrant worker who sacrificed 18 years of his life in struggle to fulfill his influence in the Korean society. Likewise, the dreams of many migrant workers have ended with disappointments, the dream of main character Therefore it's an attempt to show how human rights have been dominated and exploited under the name of government. Furthermore, it's about broken dreams of those migrant workers that were forced to be in exile or under detention."
https://www.imdb.com/title/tt0300908/,Afanta,1999,,,6.2,5,Add a Plot
https://www.imdb.com/title/tt7869094/,Radha,2016,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt4854822/,Deciphering Me,2014,112 min,Action,,,"This poignant story explores the inner world of a rebel who belongs to a ultra-leftist underground outfit, his fate depends on the mercy of the villagers, among whom he was forced to rest because of his fatal injuries, fighting with the State. The villagers accused him of the murder of an innocent native girl. Amidst the turmoil, he experienced life and death in every second, all his fellow combatants disappeared fearing further possible army confrontation and he was left alone with his disturbing thoughts."
https://www.imdb.com/title/tt9890312/,Changa,2018,127 min,Comedy,,,Add a Plot
https://www.imdb.com/title/tt7076254/,Moving Mountains: The Awakening,2017,,Short,,,"A short docudrama that explores the truth of April 25th, 2015 earthquake with important message of Disaster Risk Reduction from the surviving children."
https://www.imdb.com/title/tt7981050/,Jaalgedi,2017,,Short,7.5,8,"When a white tourist is seen for the first time in her remote Himalayan village, Jaalgedi - curious Nepalese girl is distracted from her job causing a catastrophe in her family."
https://www.imdb.com/title/tt8634038/,Smoke through a spider web,2018,15 min,"Short, Drama",,,"In a small village of Nepal, Sabitri and her husband travels around to make a smoke free stove but gets rejected for being a lower caste."
https://www.imdb.com/title/tt10132860/,Bardo,2019,,Short,,,"Wondering in the state of Bardo (PURGATORY) a man returns his home, followed by an unexpected journey of emotions and spiritual experiences."
https://www.imdb.com/title/tt1977865/,Mission Paisa,2009,120 min,"Animation, Action, Crime",6.5,17,All the character make a mission called Mission Paisa and take a revenge on everyone who sent them to prison.
https://www.imdb.com/title/tt6054118/,Mero Gaon: My Village,2016,,"Documentary, Short",,,"""Join Gyetrul Jingme Rinpoche and award-winning director and photographer Indrani Pal-Chaudhuri...[in] Mero Gaon, which tells the story of the rebuilding of a village in Nepal after the devastating 2015 earthquake."""
https://www.imdb.com/title/tt10775192/,Black and White Photo,,,,,,Add a Plot
https://www.imdb.com/title/tt5822624/,Safe Schools: Nepal,2016,9 min,"Documentary, Short, News",,,"""Safe Schools: Nepal"" highlights the tragic consequences for children in Nepal, who are exposed to trafficking, early marriage, child labor because their education is neglected in the aftermath of the 2015 earthquake."
https://www.imdb.com/title/tt0325526/,Hateri,2002,,,,,Add a Plot
https://www.imdb.com/title/tt0325807/,Maya Baiguni,2001,,,,,Add a Plot
https://www.imdb.com/title/tt8517778/,Bhagya Rekha,1989,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt10371334/,The Yug Dekhi Yug Samma,2009,140 min,Drama,,,Add a Plot
https://www.imdb.com/title/tt10726106/,Himalayan Kingdom of Nepal,2007,111 min,"Action, Comedy, Drama",,,Add a Plot
https://www.imdb.com/title/tt9861192/,Manko Babari,2017,115 min,Drama,,,"Babari is a hard-working village girl who has all the qualities and charm to be likable but the only problem with her is that she was born on Dark Moon Day ""Aunsi"" and there is cultural disbelief that those who are born on that day should only marry the person who was born on the same day or else her husband will die."
https://www.imdb.com/title/tt5437252/,Samaya Ra Paristhiti 2,2017,,Short,,,"We are often what we make out of ourselves. Perfection is a beautiful illusion. No society is perfect, none of us are the same. Nothing is too right or too wrong. We all just reflect the circumstances we live. We are our times, we are our experiences. This is our Samaya Ra Parsithiti."
https://www.imdb.com/title/tt0314925/,Yo Kasto Saino,2001,,,,,Add a Plot
https://www.imdb.com/title/tt4567392/,Ma Byujiyepachi,2015,3 min,"Short, Family",9.6,17,Add a Plot
https://www.imdb.com/title/tt7067988/,Lachhamaniya,2017,16 min,"Short, Drama",,,"The psychological conflict arising from the disagreement between the protagonist's parents and in-laws concerning her giving away ceremony, and the consequences that follow."
https://www.imdb.com/title/tt0316240/,Mero Hajur,2002,,,7,5,Add a Plot
https://www.imdb.com/title/tt7034706/,Play Pause Stop,2016,,Family,,,Add a Plot
https://www.imdb.com/title/tt7985588/,Gaunki Chhori,2018,,Drama,,,Add a Plot
https://www.imdb.com/title/tt6956922/,Vismrit: Forgotten,2018,63 min,Drama,,,Two frustrated young men decide to attempt suicide with the hope of their re-incarnation in a better life.
https://www.imdb.com/title/tt1665017/,The Rat Hunters,2010,45 min,"Documentary, Adventure",,,"The Rat Hunters is a documentary film that reflects the true lifestyle of rat hunting community 'MUSHAHAR' from south Asia. It is 5 days long bamboo trading journey on ancient oxen cart. It introduces the real rat eating people of the world whose community name is derived from the fact that they eat rat. The word mushahar is made up of two words 'mush' meaning rat and 'ahar' meaning food, thus the people who eat rat are called mushahar. The Rat Hunter is story of a 60 years old mushahar man who works as a bounded labor for landlord as his forefathers, and shows his hardship of bamboo trading trip."
https://www.imdb.com/title/tt8832008/,Savitri,2013,,"Short, Drama",,,Add a Plot
https://www.imdb.com/title/tt0304827/,Timrai Lagi,2001,,,,,Add a Plot
https://www.imdb.com/title/tt1998356/,The Walking Hospital,2011,24 min,"Documentary, Short, Biography",,,"THE WALKING HOSPITAL is a documentary that journeys alongside a small group of practitioners trained in an ancient form of Chinese field medicine as they travel to remote outposts helping those in need. The first 25-minute segment begins in the crowded streets of Kathmandu and ascends to remote Tibetan mountain villages in Mustang, Nepal in the foothills of the Himalayas. The doctors battle the elements to offer urgent care to individuals isolated geographically and financially. The film is a story about health, healing and the powerful lessons of generosity that transcend borders and boundaries."
https://www.imdb.com/title/tt0325972/,Pheri Temro Yaad Aayo,2002,,,,,Add a Plot
https://www.imdb.com/title/tt5972072/,Ajhai Pani,2015,,Drama,7.7,6,"The movie portrays a romance between Kushal (Sudarshan Thapa) and Yunisha (Puza Sharma). It also features Surakshya Pant as Shaili, and Bijay Lama as Yunisha's uncle."
https://www.imdb.com/title/tt0301795/,Sagun,1998,,,,,Add a Plot
https://www.imdb.com/title/tt0316270/,Mohani Lagla Hai,2002,,,,,Add a Plot
https://www.imdb.com/title/tt0382764/,Jetho Kancha,2003,90 min,Drama,8.1,7,Add a Plot
https://www.imdb.com/title/tt9042328/,Love is Life,2013,,Drama,,,Add a Plot
https://www.imdb.com/title/tt6870864/,Melmilap,2017,106 min,"Documentary, Animation",,,"Melmilap is an honest view into the lives and thoughts of four college friends, two Nepali and two American, as they live and travel in the city and countryside of Nepal during its second set of democratic elections."
https://www.imdb.com/title/tt8227934/,Anyay,1989,,Drama,,,Add a Plot
https://www.imdb.com/title/tt0316220/,Manmandir,2002,,,,,The boy mother died in boy birthday and he's father found another girl just look alike as he's mother
https://www.imdb.com/title/tt7889260/,Mero Paisa Khoi,2017,,"Comedy, Drama",,,Add a Plot
https://www.imdb.com/title/tt0314362/,Maya Namara,2002,,,8.8,8,Add a Plot
https://www.imdb.com/title/tt7066494/,Majipa: Birsideu,2016,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt2122506/,The Shape of Things,2011,24 min,"Documentary, Short, Biography",,,"This heartwarming documentary takes you halfway across the world and into Nepal's Srijana School for the Deaf. The film offers an intimate look into the everyday lives of four deaf kindergartners, featuring newcomer Lija Gurung. From her inaugural step into the classroom through her first six months of school, the film follows Lija's journey as she forms friendships, learns sign language, and slowly integrates into her new world. The filmmaker's meditative presence and deep love for the children is made manifest in a tender, compelling portrait of Lija and her classmates, allowing very personal access to this pint-sized world filled with curiosity and exploration."
https://www.imdb.com/title/tt6254886/,Sahar Jane Kura Sunera,2002,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt3209002/,Love at First Sight,2010,,Short,,,Add a Plot
https://www.imdb.com/title/tt7720542/,Beyond the Waters,2017,28 min,"Documentary, Short",,,Discover what is beyond the waters in a spiritual pilgrimage that reveals we are all connected.
https://www.imdb.com/title/tt7650506/,Anish Rajbhandari: Changa,2017,4 min,"Short, Musical, Romance",,,Add a Plot
https://www.imdb.com/title/tt0303679/,Army,2001,,,,,Add a Plot
https://www.imdb.com/title/tt6033912/,The Monk: Lama La,2016,83 min,Drama,,,"Jamyang is a young Buddhist monk who has recently finished his intermediate monastic education. He is now heading towards higher monastery for his higher education. In the course of his journey into the war-torn mountains, he meets a young rebel, Arjun. This is a story of their journey where they form an unlikely friendship that will change both of their lives."
https://www.imdb.com/title/tt4911914/,Troubled Water,2014,39 min,"Documentary, Short, News",,,Its water problem in Kathmandu valley.This has become a fable almost small resources have been dried up and up. Main source of water supply fulfilling 20% of total demand. Because rapidly growth polulation and huge underground building construction is caused to dry ponds and stone tap. But sever condition can be improved if plan and policy made by government and implemented them properly. major problem of poor people they can not bought water and no natural source .
https://www.imdb.com/title/tt1843851/,Awaken Eyes,2008,28 min,"Short, Drama",,,Awaken eyes is a piteous story about a newly wedded couple who have a hardest time to get physically connected. Sharing the room with the sick mother really makes the groom and the bride reluctant to sex on first night of their marriage as they are frequently disturbed with the sick sighs of the mother. Fighting with the obsession of the biological urge they are finally able to make love the following night but the tragedy strikes when they remain aloof of their sick mother's presence.
https://www.imdb.com/title/tt6273048/,Yatra Ma Bhetera,2000,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt0316210/,Malai Maaf Garidau,2002,,,,,Add a Plot
https://www.imdb.com/title/tt7039184/,Breaking Walls,2016,,Short,,,"To honor the new generation of young women, women who are determined to achieve their goals and be themselves, and who are so ready to take down any barrier."
https://www.imdb.com/title/tt5337930/,Timber to Tibet,2006,30 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt4344906/,Tashi's Turbine,2015,52 min,"Documentary, Adventure",,,"Tashi Bista dreams to install a makeshift wind turbine in Namdok, a remote village nestled high amongst the Himalayas of Nepal. Namdok, battered by wind and cold has been in darkness for centuries. Wearing Ray Bans to shield his eyes from the dust and just a leather jacket to insulate him from the bitter cold he surveys the village. He grew up in this region without electrical power. He is determined to bring lights to Namdok in an effort to prove himself to the skeptical village community. Tashi's Turbine is a character driven film that shows the impact of one man's dream for light, in a village waiting for development."
https://www.imdb.com/title/tt8820826/,Bhuimanchhe,2017,,Drama,,,Add a Plot
https://www.imdb.com/title/tt5687426/,Chame and Thame,2014,14 min,Short,,,The film is about the single father-son debate for a very small portion of land where Thame dreams those could be merely fulfilled.
https://www.imdb.com/title/tt0985673/,Nabarsiyeki Jhari,2006,34 min,"Short, Drama",7.2,10,"Set in a remote village in Nepal, Nabarsiyeko Jhari (A Silent Monsoon) explores the world of Durga as she struggles to set her twelve year old daughter free from their family profession of prostitution."
https://www.imdb.com/title/tt9876994/,Aamako Man,2018,60 min,"Drama, Family",,,Add a Plot
https://www.imdb.com/title/tt6235662/,Surya Ply,2003,,Short,,,Add a Plot
https://www.imdb.com/title/tt7056206/,Sex Ed,2015,2 min,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt9220654/,Where Have All The Smiles Gone,,,Documentary,,,Add a Plot
https://www.imdb.com/title/tt1977757/,Dancing on the Fire: Khali Khaney,2011,26 min,"Documentary, Adventure",,,Running and Dancing on the fire by shamanistic method for the salvation of the soul.
https://www.imdb.com/title/tt6946062/,Remembering Tarkovsky,2016,7 min,Short,,,"A man is enjoying his loneliness, observing things around him. Remembering his memories, desires and thinking of what made of this life in a narrow world he lives in."
https://www.imdb.com/title/tt3208998/,Chyatiyeko Note (A Day with Rs 100),2010,,Short,,,Add a Plot
https://www.imdb.com/title/tt2579490/,Ujwal Bhandari: K dosh thiyo...,2006,5 min,"Short, Music, Musical",6.6,5,Ani has to choose between someone she loves and someone who loves her. Choice is simple but decision is tough. Love finds a new way as she decides to remain unmarried worshiping her life in the name of God.
https://www.imdb.com/title/tt8658134/,Butterfly (colors of love),2018,,Thriller,,,Add a Plot
https://www.imdb.com/title/tt8396098/,Audition,2012,,Short,,,"A common guy who is so much passionate and has keen interest to be a superstar in film industry. As per result, he being overconfident , finds acting AUDITION as great opportunity to reflect his talent. Finally he rushes and goes for AUDITION."
https://www.imdb.com/title/tt4911920/,NOMADS BUT NOT...,2014,23 min,"Documentary, Short, Adventure",,,"what will be the effect upon the Sailung area's biodiversity ? After they change their Profession can they improve their living standard? And what is the present market of Chhurpi (Product of Nuk's milk).Why Chauri is necessary in sailung for ecosystem balance? Why Chauri is important for the preservation of history, culture and rituals of Sailung?"
https://www.imdb.com/title/tt8698692/,Maxx,,,Biography,,,Add a Plot
https://www.imdb.com/title/tt3691912/,Prarabdha,2013,31 min,"Short, Drama",,,"Santosh is an impoverished, pathetic, down and out school teacher who miserably fails in everything in life. One day he tries to commit suicide, and fails even at that! Santosh looks like any other ordinary school teacher, dressed in cotton trousers and shirt, shaved clean with a band aid on his forehead. His eyes have a look of sadness - speaking of a life spent in abject poverty and a cold resentment against a cruel, heartless society. But today, for some undisclosed reason, his spirits are high and he looks happier than usual."
https://www.imdb.com/title/tt5874000/,The Knot,2014,10 min,"Short, Comedy, Drama",,,"A story about husband and wife, unfolding their past and present during the shopping for the festival 'Dashain'."
https://www.imdb.com/title/tt1590282/,Beneath Everest: Nepal Reborn,2010,100 min,"Documentary, War",,,"From deep in the Himalaya mountains where the Maoist soldiers greet the morning sun as they warm up, to the cities where a powerful movement for change explodes on the streets, people of Nepal have experienced moments they never thought possible. Filmed over four years during the height of the insurgency and the historic transition of Nepal from a 240-year old monarchy to a Republic nation, 'Beneath Everest' is a journey that exposes the grass root realities of Nepal's ten-year war. The film critically questions the use and continuation of violence and challenges its justifications. Directed by a native Nepali, the film encourages Nepalis silenced by fear to tell their stories, and challenges the to reflect on their fears, triumphs and hopes as Nepal begins the long journey towards peace."
https://www.imdb.com/title/tt8505204/,Sapana,1993,,Drama,,,Add a Plot
https://www.imdb.com/title/tt5007838/,Kati Dherai,2015,,"Short, Romance",,,Add a Plot
https://www.imdb.com/title/tt8374600/,So Simple,2012,,Drama,,,Add a Plot
https://www.imdb.com/title/tt2737946/,They Call It Love,2012,15 min,"Short, Drama",,,"""They call it Love"" tells the story of two couple we movie in despite objection from their family. As they live with each other they discover each other's past lives, which leads to more problems in their lives. It's a simple story told through use of montages."
https://www.imdb.com/title/tt7035404/,The Outsider's Band: Maili,2016,5 min,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt8043260/,z,2017,6 min,"Short, Drama, Family",,,A modern man is in search for meaning of his existence in meaninglessness.
https://www.imdb.com/title/tt0316464/,Raanko,1996,,,,,Add a Plot
https://www.imdb.com/title/tt9537148/,Premnath,,,Action,,,Add a Plot
https://www.imdb.com/title/tt8503008/,Mahakabi Devkota,2001,,"Documentary, Biography",,,"Based on the life and work of poet, Laxmi Prasad Devkota."
https://www.imdb.com/title/tt0315156/,Ajambhari Maya,2002,,,,,Add a Plot
https://www.imdb.com/title/tt3346890/,The Touched,2011,50 min,Documentary,,,"The documentary 'Touched' provides a unique glimpse behind the walls of Maiti Nepal, an institution created by Anuradha Koirala (CNN hero 2011) to give shelter and strength to Nepalese women who escaped the brothels of Mumbai, Delhi and the Middle East. Some of these women were as young as eight when they were forced to work in the brothels, this happens to thousands of girls every year. Three artists from Australia went to Kathmandu to help the women paint the walls of the institution with images of color and beauty. As the mural unfolds, the lives of the women in the hospice is revealed and their stories are told, sharing their attitudes to life and hopes for the future. It is a story of courage and survival in the face of seemingly impossible odds."
https://www.imdb.com/title/tt5611192/,UnShattered Desires,2016,28 min,"Documentary, Adventure, Drama",,,"Just after the devastating earthquake of 25 April, 2015, the district of Gorkha in Nepal was highly affected as the epicenter of the quake was itself was at village of Barpak in Gorkha. It was not easy for the people of the most of affected area to come back into the normal life. Every thing was not in order. Even the government was confused about the way to reach out to the people in effective way. But for the people of Sirdivas village development committee(VDC) in Gorkha, near epicenter of the earthquake, the story was different. They found a way to move out of panic situation and get along to the normal life. This is a film about courage of local people of Sirdibas VDC, a remote area in Gorkha district in Nepal, which was the epicenter of devastating 7.8 Richter scale earthquake on April 25, 2015. This is a story of people coming out of trauma and getting back to the normal life. How they came out of their damaged houses and get along to build a new foot trail of opportunity. This is story of a very noble initiative of a local NGO of Gorkha, UN Nepal to bring back the people to normal life after earthquake. Shot entirely during the aftermath of the earthquake the film is a unique story of courage of villagers living far beyond the signs of development. It is the story about meaning of development to the villagers and how they get along with to develop their village during worst situation they ever faced in their lifetime."
https://www.imdb.com/title/tt7227884/,Parikshya,2017,20 min,"Short, Crime, Mystery",,,Moral dilemma of a witness of a cow muderer.
https://www.imdb.com/title/tt4701840/,The Palmist,2014,89 min,"Drama, Mystery, Romance",,,Add a Plot
https://www.imdb.com/title/tt7039306/,Kutumberi Saino,2017,180 min,Drama,,,Add a Plot
https://www.imdb.com/title/tt8822142/,Mr. Mangale,2008,,,,,Add a Plot
https://www.imdb.com/title/tt7874970/,Kehi Mitho Yaadma,2018,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt10534522/,Gold Coast 2 Ghorka,2019,,Drama,,,Add a Plot
https://www.imdb.com/title/tt1039910/,Soltini,2005,,"Action, Romance",,,Add a Plot
https://www.imdb.com/title/tt7612848/,Yo Raat Behoshi Yo Bata Behoshi,2018,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt8568942/,Voex,,,"Short, Horror",,,A depressed teen wants to improve his lifestyle and forget his past but then he finds a coin bank shaped like a pigeon who fulfills all his wishes but..
https://www.imdb.com/title/tt6477572/,Choor: Here,2013,,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt8423018/,Bhai Tika,2016,,"Short, Drama",,,A story about a brother and a sister around the Bhai Tika festival.
https://www.imdb.com/title/tt0301326/,Gaajal,2001,66 min,"Musical, Romance",,,Add a Plot
https://www.imdb.com/title/tt6966616/,The Way To Heaven,2017,16 min,Documentary,,,"Pashupatinath temple is a huge structure that looms over the banks of the Bagmati river, which ultimately joins the holy river Ganges. Hindu cremation ceremonies take place here on an industrial scale. Visitors are invited to observe the rituals which might seem a little strange, but to Hindus death is an important part of the journey of life"
https://www.imdb.com/title/tt0303602/,Aashirbad,2001,,,8.6,5,Add a Plot
https://www.imdb.com/title/tt7055852/,K Desh Doshi Cha?,2014,8 min,"Short, Drama, Family",,,"""We reap what we sow. We are the makers of our own fate. The wind is blowing; those vessels whose sails are unfurled catch it, and go forward on their way, but those which have their sails furled do not catch the wind. Is that the fault of the wind? We make our own destiny."""
https://www.imdb.com/title/tt3106940/,Remember Humla,2013,14 min,"Documentary, Short, Adventure",,,"'Remember Humla' follows American, Charles Atkinson, on his journey to a remote corner of Nepal where his understanding of happiness is challenged when he discovers an ancient Tibetan culture threatened by extinction but continues to carry on their thousand year old traditions."
https://www.imdb.com/title/tt0325887/,Natedar,2001,,,,,Add a Plot
https://www.imdb.com/title/tt9548440/,Kakhara,2016,,Documentary,,,Add a Plot
https://www.imdb.com/title/tt5126728/,The Designer,2015,9 min,"Short, Crime, Drama",,,"Past, Present, and Future Illusion of choice Coincidence, Faith, Belief and Time Life is designed!"
https://www.imdb.com/title/tt2573106/,A Walk to Manang,2009,25 min,"Documentary, Short",,,"A bunch of students make a trek to Lower Manang-Western Himalayan Region of Nepal. During the trek, they discover the myths, histories and the importance of Manang and the trekking trial."
https://www.imdb.com/title/tt0326087/,A Rough Cut on the Life and Times of Lachuman Magar,2001,,Documentary,,,Add a Plot
https://www.imdb.com/title/tt0391901/,Daiva Sanjog,2001,,,,,Add a Plot
https://www.imdb.com/title/tt9389464/,The Man Who Died Once,2018,40 min,"Documentary, Short",,,"Tragic circumstances bring together the wife and the mother of two migrant workers - one from the east, the other from west Nepal."
https://www.imdb.com/title/tt5103906/,The Copper Village,2015,90 min,Documentary,,,"At a village in western Nepal where copper mines had operated for 400 years, former workers and local residents gather to reenact the vanishing practice of mining and smelting. The film captures village life and its festivities through the eyes of a visual anthropologist."
https://www.imdb.com/title/tt0385088/,Melong,2002,,,,,Add a Plot
https://www.imdb.com/title/tt8272296/,A Mayalu Timi Lai,2018,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt1494660/,Chaukaith,2008,30 min,"Short, Drama",6.8,9,Chaukaith (Threshold) is about an encounter between two young women from two different worlds.
https://www.imdb.com/title/tt2543854/,Fever,2009,,"Short, Fantasy",8.5,8,A mom gets surprised as she discovers her son is having fever for no reason. She gets more shocked to find everyone in her family has fever.
https://www.imdb.com/title/tt1657292/,Kubaato,2007,14 min,"Short, Drama",,,"""Kubaato"" in Nepali means ""wrong way."" Set in Nepal, a kidnapping plot goes wrong"
https://www.imdb.com/title/tt4572176/,Paani,2015,,"Short, Drama",,,"A boy in Nepal dreams anxiously about the world's water. As he sleeps, he sees it disappear before his eyes."
https://www.imdb.com/title/tt0316539/,Sanyas,2002,,,,,Add a Plot
https://www.imdb.com/title/tt2087866/,Ma Khushi Chu,2011,27 min,"Short, Drama",8.3,26,"Vashna lives to make others happy; their happiness is hers. Aakash is an aimless wanderer, with no ambition other than to live happily in the moment. When the two disparate souls meet, both are forced to rethink the meaning of happiness."
https://www.imdb.com/title/tt7067346/,Young Torture: Namarosh Hamro Maya,2015,4 min,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt5836462/,P.S. Zindagi,2016,21 min,"Comedy, Drama, Romance",,,"P.S. Zindagi (Post Seismic Life) is Nepal's first online sitcom. It shows the unfolding of comedy and drama in the lives of five Nepali youth from diverse backgrounds, following the April 25th 2015 earthquake. It was a creative experiment where a small team used their own individual resources and passion to create a fun and self-empowering narrative of the lives of the urban youth."
https://www.imdb.com/title/tt7997484/,Threads of Hope,2017,9 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt5357272/,Tama Gaun: The Copper VIllage,2015,89 min,Documentary,,,"In Nepal copper has a number of symbolic meanings and economic aspects connected to exchange and healing properties, as well as being the Hindu god Shiva. This film is about the age-old traditional practice of mining, smelting and casting of copper."
https://www.imdb.com/title/tt2593354/,Oscar Fun Talk,2010,29 min,Talk-Show,,,Add a Plot
https://www.imdb.com/title/tt5299690/,Pralobhan,2015,8 min,"Short, Drama",,,"It is a story of a girl who has lost her entire family in the massive earthquake of 12 Baisakh, 2072."
https://www.imdb.com/title/tt9076972/,Hero,2018,5 min,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt2474992/,Saas Fere Jasto Lagcha,2012,25 min,"Short, Drama",7.4,9,"Set in the transitional political situation of Nepal, the story hovers around the four Nepalese people and their passion, happiness, madness, fanaticism, fear, anger, isolation, melancholy and each ones struggle to transform their situation by following what is meaningful and appealing to them and experience a moment of euphoria."
https://www.imdb.com/title/tt2603058/,Red Bull Vs. Monster,2011,2 min,"Short, Action, Western",,,"After drinking two different energy drinks, a cowboy and a cowgirl begins a chase against each other to prove/disprove the energy supplied by each drink. Ironically, soon later, they begin another chase with new energy drinks."
https://www.imdb.com/title/tt0316425/,Pooja,2002,,,,,Add a Plot
https://www.imdb.com/title/tt2913268/,Kumari: The Jagat Lama Story,2014,,Documentary,,,Add a Plot
https://www.imdb.com/title/tt6223760/,Hridya Chune,2005,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt2828040/,Waiting Room,2011,,"Short, Drama",,,Add a Plot
https://www.imdb.com/title/tt6256666/,Jindagi Ko Har Mod Ma,2008,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt9637170/,Hundred Rupees,,,Short,,,"This inspirational short movie is based on truth and reality. The protagonists of this film are stone-grinder making mother and her begging daughter. The main motto of this film is that, though this generation is not secured from the widespread sexual harassment in the society. The education is must to be safe for forthcoming generation."
https://www.imdb.com/title/tt6185064/,Evening days,2016,9 min,"Short, Drama",,,youngsters lose their way to darker days...
https://www.imdb.com/title/tt7066710/,Mani Tamang feat. Subani Moktan: Timrai Lagi,2016,5 min,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt5994520/,68 Members,2014,34 min,"Documentary, Short, Family",,,68 Members is the joint family story from far western terai part of Nepal.
https://www.imdb.com/title/tt2253078/,Saving Dolma,2010,62 min,Documentary,,,A documentary about the position of female migrant workers in the Middle East.
https://www.imdb.com/title/tt2573208/,Betterfelt.com,2010,18 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt8382030/,Pahichan,2018,,Short,,,Add a Plot
https://www.imdb.com/title/tt7039460/,Vedi Gothale,2016,120 min,Drama,,,Add a Plot
https://www.imdb.com/title/tt8391676/,Bhariya,1996,137 min,"Action, Drama",,,After their parent's death two children run away to city to live better life.
https://www.imdb.com/title/tt5542268/,Santushti,2015,,Music,,,Add a Plot
